FS   Other            RA (J2000)  Dec              I                  Z                 J(98)                H(98)                K(98)                L'(98)              M(98)
#    Name                                   mag    sem   N     mag    sem   N     mag     sem    N     mag     sem    N      mag    sem    N     mag    sem   N    mag    sem   N 
144  Ser-EC84     18 29 56.90 +01 12 47.1    &     &     &      &     &     &    15.016 (0.000) [02]  12.563 (0.013) [02]  11.017 (0.002) [02]    &     &     &       &     &     &
&    P182-E       18 39 33.70 +49 05 38.0    &     &     &      &     &     &    12.071 (0.008) [03]  11.755 (0.008) [03]  11.709 (0.016) [03]    &     &     &       &     &     &
&    SA110-232    18 40 52.00 +00 01 55.0  11.47 (0.02)  &    11.30 (0.03)  &      &      &      &      &      &      &      &      &      &      &     &     &       &     &     &
&    L547         18 51 15.60 -04 16 02.0    &     &     &      &     &     &    11.749 (0.016) [02]   9.875 (0.018) [02]   8.882 (0.004) [02]    &     &     &       &     &     &
146  p280-u       18 54 04.01 +37 07 18.6    &     &     &      &     &     &    10.704 (0.000) [02]  10.212 (0.003) [03]  10.121 (0.007) [03]    &     &     &       &     &     &
147  p230-a       19 01 55.27 +42 29 19.6    &     &     &      &     &     &     9.847 (0.027) [02]   9.845 (0.007) [02]   9.855 (0.010) [02]   9.84  (0.02)  [03]   &     &     &
&    S808-C       19 01 55.40 -04 29 12.0    &     &     &      &     &     &    10.917 (0.012) [02]  10.627 (0.018) [02]  10.546 (0.017) [02]    &     &     &       &     &     &
&    GL748        19 12 14.60 +02 53 11.1    &     &     &      &     &     &      &      &      &      &      &      &      &      &      &     6.012 (0.020) [02]  6.00 (0.03) [02] 
148  s810-a       19 41 23.52 -03 50 56.1    &     &     &      &     &     &     9.419 (0.010) [02]   9.432 (0.007) [03]   9.444 (0.011) [03]   9.46  (0.02)  [04]   &     &     &
149  p338-c       20 00 39.25 +29 58 40.0    &     &     &      &     &     &    10.094 (0.030) [01]  10.088 (0.030) [01]  10.086 (0.030) [01]  10.06  (0.02)  [05]   &     &     &
&    BS7773       20 20 39.82 -12 45 32.7    &     &     &      &     &     &      &      &      &      &      &      &      &      &      &      &     &     &      4.86 (0.02) [03]
150  fs2-22       20 36 08.44 +49 38 23.5    &     &     &      &     &     &    10.131 (0.006) [02]   9.989 (0.005) [02]   9.956 (0.000) [02]   9.91  (0.02)  [04]   &     &     &
&    S813-D       20 41 05.10 -05 03 43.0    &     &     &      &     &     &    11.437 (0.007) [02]  11.137 (0.025) [02]  11.079 (0.020) [02]    &     &     &       &     &     & 
34   EG141        20 42 34.73 -20 04 34.8    &     &     &      &     &     &    12.888 (0.010) [02]  12.927 (0.007) [02]  13.013 (0.008) [02]    &     &     &       &     &     &
&    SA112-822    20 42 54.00 +00 15 02.0  10.31 (0.02)  &    10.12 (0.03)  &      &      &      &      &      &      &      &      &      &      &     &     &       &     &     &
&    P576-F       20 52 47.30 +06 40 05      &     &     &      &     &     &    12.207 (0.007) [02]  11.928 (0.005) [02]  11.867 (0.018) [02]    &     &     &       &     &     &
&    GL811.1      20 56 46.60 -10 26 54.6    &     &     &      &     &     &      &      &      &      &      &      &      &      &      &     6.691 (0.014) [03]  6.72 (0.02) [03]
151  p340-h       21 04 14.75 +30 30 21.2    &     &     &      &     &     &    12.205 (0.005) [02]  11.938 (0.005) [02]  11.870 (0.001) [02]    &     &     &       &     &     &
&    HD201941     21 12 45.32 +02 38 33.9    &     &     &      &     &     &      &      &      &      &      &      &      &      &      &     6.61   &     &      6.63 (0.03) [03]
&    HD203856     21 23 35.53 +40 01 07.0    &     &     &      &     &     &      &      &      &      &      &      &      &      &      &     6.871 (0.013) [05]  6.84 (0.02) [03]
29   G93-48       21 52 25.36 +02 23 20.7  12.96 (0.02)  &    12.98 (0.01)  &    13.190 (0.010) [02]  13.237 (0.003) [02]  13.323 (0.008) [03]    &     &     &       &     &     &
&    BRI2202      22 05 36.00 -11 04 27.0    &     &     &      &     &     &    11.588 (0.005) [02]  11.088 (0.007) [02]  10.700 (0.001) [02]    &     &     &       &     &     &
&    SAO34401     22 23 42.24 +55 12 25.1    &     &     &      &     &     &      &      &      &      &      &      &      &      &      &     7.735 (0.013) [06]  7.70 (0.02) [03] 
&    BS8541       22 24 30.99 +49 28 35.0    &     &     &      &     &     &      &      &      &      &      &      &      &      &      &      &     &     &      4.20 (0.02) [03]
152  p460-e       22 27 16.12 +19 16 59.2    &     &     &      &     &     &    11.632 (0.002) [02]  11.127 (0.005) [02]  11.045 (0.002) [02]    &     &     &       &     &     &
30   SA114-750    22 41 44.72 +01 12 36.5  11.93 (0.01)  &    11.84 (0.02)  &    11.936 (0.007) [03]  11.972 (0.008) [03]  12.021 (0.013) [04]    &     &     &       &     &     &
153  s820-e       23 02 32.07 -03 58 53.1    &     &     &      &     &     &    11.552 (0.007) [02]  11.018 (0.006) [02]  10.882 (0.008) [02]    &     &     &       &     &     &
