Number  Other         RA  (J2000)  Dec       K(98)   sem    N      J-H(98) sem    N      H-K(98) sem    N
        Name     
FS 17   M67-IV-27 08 51 19.31 +11 52 10.4   12.267 (0.002) [10]    0.320 (0.007) [10]    0.068 (0.002) [10]
FS 18   SA100-280 08 53 35.51 -00 36 41.7   10.522 (0.002) [11]    0.247 (0.006) [11]    0.050 (0.002) [11]
FS 19   G162-66   10 33 42.75 -11 41 38.3   13.786 (0.006) [09]   -0.083 (0.005) [09]   -0.140 (0.007) [09]
FS 20   G163-50   11 07 59.93 -05 09 26.1   13.503 (0.010) [06]   -0.037 (0.006) [06]   -0.079 (0.008) [06]
FS 21   GD140     11 37 05.15 +29 47 58.4   13.150 (0.002) [09]   -0.068 (0.004) [09]   -0.110 (0.004) [09]
FS 33   GD153     12 57 02.30 +22 01 52.8   14.258 (0.005) [06]   -0.110 (0.003) [05]   -0.126 (0.008) [05]
FS 23   M3-193    13 41 43.57 +28 29 49.5   12.364 (0.003) [11]    0.516 (0.011) [11]    0.080 (0.003) [11]
FS 27   M13-A14   16 40 41.56 +36 21 12.4   13.122 (0.005) [10]    0.300 (0.008) [10]    0.059 (0.004) [10]
FS 35   anon      18 27 13.52 +04 03 09.4   11.740 (0.005) [14]    0.362 (0.008) [15]    0.102 (0.002) [15]
FS 34   EG141     20 42 34.73 -20 04 34.8   13.003 (0.004) [09]   -0.075 (0.003) [09]   -0.090 (0.005) [09]
FS 29   G93-48    21 52 25.36 +02 23 20.7   13.313 (0.003) [11]   -0.067 (0.002) [11]   -0.085 (0.003) [11]
FS 30   SA114-750 22 41 44.72 +01 12 36.5   12.023 (0.003) [15]   -0.041 (0.002) [13]   -0.038 (0.002) [14]
FS 31   GD246     23 12 21.60 +10 47 04.1   14.041 (0.007) [10]   -0.127 (0.006) [10]   -0.121 (0.005) [10]
FS 32   F108      23 16 12.37 -01 50 34.6   13.679 (0.007) [08]   -0.105 (0.004) [08]   -0.105 (0.005) [08]
FS 101  fs2-29    00 13 43.58 +30 37 59.9   10.381 (0.006) [08]    0.136 (0.005) [08]    0.039 (0.003) [08]
FS 102  p525-e    00 24 28.50 +07 49 00.1   11.211 (0.005) [06]    0.312 (0.008) [07]    0.063 (0.002) [06]
FS 103  p241-g    00 36 29.60 +37 42 54.3   11.720 (0.006) [06]    0.505 (0.011) [06]    0.102 (0.006) [06]
FS 104  p194-r    01 04 59.43 +41 06 30.8   10.407 (0.005) [07]    0.099 (0.004) [07]    0.032 (0.002) [07]
FS 105  p527-f    01 19 08.19 +07 34 11.5   10.960 (0.004) [06]    0.462 (0.012) [06]    0.098 (0.001) [06]
FS 106  p152-f    01 49 46.94 +48 37 53.2   11.746 (0.005) [05]    0.604 (0.013) [06]    0.126 (0.006) [05]
FS 107  fs2-03    01 54 10.14 +45 50 38.0   10.226 (0.015) [03]    0.209 (0.011) [03]    0.061 (0.004) [03]
FS 108  fs2-04    03 01 09.85 +46 58 47.7    9.725 (0.004) [05]    0.284 (0.007) [05]    0.072 (0.003) [06]
FS 109  g-129     03 13 24.16 +18 49 38.4   10.796 (0.006) [06]    0.439 (0.011) [07]    0.196 (0.004) [07]
FS 110  p533-d    03 41 02.22 +06 56 15.9   11.317 (0.003) [06]    0.302 (0.006) [07]    0.095 (0.004) [07]
FS 111  fs2-05    03 41 08.55 +33 09 35.5   10.283 (0.006) [07]    0.257 (0.008) [07]    0.108 (0.002) [07]
FS 112  s618-d    03 47 40.70 -15 13 14.4   10.893 (0.005) [06]    0.259 (0.007) [06]    0.057 (0.005) [06]
FS 113  p117-f    04 00 14.07 +53 10 38.5   12.423 (0.005) [06]    0.365 (0.008) [06]    0.133 (0.005) [06]
FS 114  Hy214     04 19 41.72 +16 45 22.4   13.428 (0.006) [05]    0.544 (0.012) [06]    0.411 (0.006) [05]
FS 115  b216-b5   04 23 18.17 +26 41 16.4   10.129 (0.005) [06]    1.553 (0.033) [07]    0.941 (0.006) [07]
FS 116  b216-b7   04 23 50.18 +26 40 07.7   10.917 (0.003) [07]    1.236 (0.026) [06]    0.623 (0.004) [07]
FS 117  b216-b9   04 23 56.61 +26 36 38.0   10.053 (0.004) [07]    0.931 (0.021) [07]    0.533 (0.003) [07]
FS 118  b216-b13  04 24 33.49 +26 33 37.8   10.428 (0.005) [06]    0.709 (0.015) [06]    0.324 (0.002) [06]
FS 119  fs2-53    05 02 57.44 -01 46 42.6    9.850 (0.004) [06]    0.044 (0.006) [06]    0.023 (0.002) [06]
FS 120  lhs216    06 14 01.44 +15 09 58.3   10.613 (0.006) [06]    0.448 (0.011) [07]    0.243 (0.006) [07]
FS 121  s772-g    06 59 46.82 -04 54 33.2   11.303 (0.003) [07]    0.550 (0.012) [07]    0.132 (0.003) [07]
FS 122  p161-d    07 00 52.02 +48 29 24.0   11.332 (0.003) [07]    0.263 (0.006) [06]    0.056 (0.003) [07]
FS 123  p486-r    08 51 11.88 +11 45 21.5   10.212 (0.004) [10]   -0.012 (0.002) [10]   -0.027 (0.004) [10]
FS 124  lhs254    08 54 12.07 -08 04 58.9   10.763 (0.004) [06]    0.423 (0.011) [07]    0.324 (0.005) [07]
FS 125  p259-c    09 03 20.60 +34 21 03.9   10.366 (0.005) [10]    0.368 (0.008) [09]    0.063 (0.003) [10]
FS 126  p487-f    09 19 18.73 +10 55 54.2   11.668 (0.005) [10]    0.553 (0.012) [10]    0.128 (0.003) [09]
FS 127  p212-c    10 06 29.03 +41 01 26.6   11.649 (0.004) [10]    0.256 (0.007) [09]    0.049 (0.003) [10]
FS 128  lhs2347   11 05 10.40 +07 06 48.7   12.061 (0.004) [05]    0.542 (0.013) [05]    0.377 (0.005) [06]
FS 129  lhs2397a  11 21 48.95 -13 13 07.9   10.688 (0.006) [08]    0.590 (0.016) [08]    0.518 (0.003) [07]
FS 130  p264-f    11 24 55.92 +34 44 38.5   12.239 (0.003) [06]    0.584 (0.013) [07]    0.121 (0.004) [06]
FS 131  p266-c    12 14 25.40 +35 35 55.6   11.309 (0.005) [05]    0.254 (0.006) [06]    0.039 (0.004) [05]
FS 132  s860-d    12 21 39.36 -00 07 13.3   11.830 (0.004) [06]    0.284 (0.007) [07]    0.041 (0.005) [06]
FS 133  p172-e    13 15 52.80 +46 06 36.9   11.869 (0.004) [05]    0.360 (0.009) [05]    0.073 (0.003) [04]
FS 134  lhs2924   14 28 43.37 +33 10 41.5   10.726 (0.004) [06]    0.630 (0.015) [06]    0.517 (0.003) [06]
FS 135  s867-v    14 40 58.04 -00 27 46.6   11.587 (0.003) [05]    0.337 (0.008) [05]    0.056 (0.002) [06]
FS 136  S868-G    14 59 32.05 -00 06 17.0   11.871 (0.005) [06]    0.542 (0.012) [06]    0.110 (0.004) [06]
FS 137  p565-c    16 26 42.72 +05 52 20.3   11.823 (0.006) [05]    0.268 (0.008) [07]    0.055 (0.003) [06]
FS 138  p275-a    16 28 06.72 +34 58 48.3   10.411 (0.006) [07]    0.029 (0.006) [06]    0.002 (0.002) [07]
FS 139  p137-f    16 33 52.96 +54 28 22.1   12.092 (0.006) [07]    0.502 (0.012) [07]    0.111 (0.003) [07]
FS 140  s587-t    17 13 22.65 -18 53 33.8   10.361 (0.006) [05]    0.362 (0.008) [05]    0.073 (0.005) [05]
FS 141  p389-d    17 48 58.87 +23 17 43.7   10.805 (0.006) [07]    0.297 (0.007) [07]    0.074 (0.003) [07]
FS 142  Ser-EC51  18 29 51.26 +01 13 19.0   13.353 (0.011) [02]    1.465 (0.030) [02]    0.914 (0.007) [02]
FS 143  Ser-EC68  18 29 53.79 +01 13 29.9   12.954 (0.011) [04]    2.289 (0.048) [03]    1.463 (0.009) [04]
FS 144  Ser-EC84  18 29 56.90 +01 12 47.1   10.977 (0.004) [02]    2.463 (0.053) [02]    1.587 (0.013) [02]
FS 145  Ser-EC160 18 30 05.81 +01 13 47.3   12.074 (0.008) [04]    3.169 (0.081) [04]    1.904 (0.013) [04]
FS 146  p280-u    18 54 04.01 +37 07 18.6   10.131 (0.005) [05]    0.501 (0.011) [05]    0.085 (0.003) [05]
FS 147  p230-a    19 01 55.27 +42 29 19.6    9.865 (0.004) [04]    0.027 (0.004) [05]    0.018 (0.003) [05]
FS 148  s810-b    19 41 23.52 -03 50 56.1    9.477 (0.004) [05]    0.020 (0.008) [05]    0.013 (0.005) [05]
FS 149  p338-c    20 00 39.25 +29 58 40.0   10.086 (0.009) [06]    0.023 (0.008) [06]   -0.004 (0.003) [06]
FS 150  fs2-22    20 36 08.44 +49 38 23.5    9.956 (0.005) [08]    0.151 (0.008) [09]    0.054 (0.003) [09]
FS 151  p340-h    21 04 14.75 +30 30 21.2   11.870 (0.007) [08]    0.269 (0.008) [08]    0.074 (0.005) [08]
FS 152  p460-e    22 27 16.12 +19 16 59.2   11.047 (0.005) [09]    0.511 (0.012) [08]    0.076 (0.004) [09]
FS 153  s820-e    23 02 32.07 -03 58 53.1   10.884 (0.004) [06]    0.568 (0.013) [07]    0.128 (0.002) [07]
FS 154  s893-d    23 18 10.08 +00 32 55.6   11.058 (0.005) [06]    0.259 (0.006) [07]    0.051 (0.003) [07]
FS 155  fs2-27    23 49 47.82 +34 13 05.1    9.402 (0.006) [06]    0.501 (0.011) [05]    0.104 (0.003) [06]
